"file","group","year","parsed"
"data/input/awards/0074776.xml",8,2000-01-09,1
"data/input/awards/0074806.xml",8,NA,NA
"data/input/awards/0074840.xml",8,2000-01-08,1
"data/input/awards/0074860.xml",8,2000-01-08,1
"data/input/awards/0074895.xml",8,2000-01-08,1
"data/input/awards/0074926.xml",8,2000-01-08,1
"data/input/awards/0074959.xml",8,2000-01-06,1
"data/input/awards/0074987.xml",8,NA,NA
"data/input/awards/0075028.xml",8,NA,NA
"data/input/awards/0075065.xml",8,NA,NA
"data/input/awards/0075095.xml",8,2000-01-08,1
"data/input/awards/0075117.xml",8,2000-01-07,1
"data/input/awards/0075149.xml",8,2000-01-07,1
"data/input/awards/0075191.xml",8,2000-01-09,1
"data/input/awards/0075231.xml",8,2000-01-07,1
"data/input/awards/0075266.xml",8,NA,NA
"data/input/awards/0075302.xml",8,2000-01-05,1
"data/input/awards/0075339.xml",8,NA,NA
"data/input/awards/0075387.xml",8,NA,NA
"data/input/awards/0075406.xml",8,2000-01-09,1
"data/input/awards/0075468.xml",8,2000-01-09,1
"data/input/awards/0075528.xml",8,2000-01-08,1
"data/input/awards/0075575.xml",8,2000-01-08,1
"data/input/awards/0075605.xml",8,2000-01-08,1
"data/input/awards/0075627.xml",8,2000-01-09,1
"data/input/awards/0075689.xml",8,NA,NA
"data/input/awards/0075722.xml",8,2000-01-08,1
"data/input/awards/0075752.xml",8,2000-01-05,1
"data/input/awards/0075796.xml",8,NA,NA
"data/input/awards/0075827.xml",8,2000-01-09,1
"data/input/awards/0075862.xml",8,2000-01-04,1
"data/input/awards/0075898.xml",8,2000-01-07,1
"data/input/awards/0075936.xml",8,2000-01-05,1
"data/input/awards/0075998.xml",8,NA,NA
"data/input/awards/0076053.xml",8,2000-01-08,1
"data/input/awards/0076078.xml",8,2000-01-08,1
"data/input/awards/0076118.xml",8,2000-01-07,1
"data/input/awards/0076171.xml",8,2000-01-07,1
"data/input/awards/0076200.xml",8,NA,NA
"data/input/awards/0076281.xml",8,NA,NA
"data/input/awards/0076312.xml",8,2000-01-09,1
"data/input/awards/0076347.xml",8,2000-01-09,1
"data/input/awards/0076413.xml",8,NA,NA
"data/input/awards/0076452.xml",8,NA,NA
"data/input/awards/0076473.xml",8,2000-01-09,1
"data/input/awards/0076504.xml",8,2000-01-08,1
"data/input/awards/0076573.xml",8,2000-01-09,1
"data/input/awards/0076648.xml",8,NA,NA
"data/input/awards/0076826.xml",8,2000-01-09,1
"data/input/awards/0077177.xml",8,2000-01-09,1
"data/input/awards/0077289.xml",8,NA,NA
"data/input/awards/0077413.xml",8,2000-01-09,1
"data/input/awards/0077501.xml",8,NA,NA
"data/input/awards/0077520.xml",8,2000-01-09,1
"data/input/awards/0077558.xml",8,2000-01-09,1
"data/input/awards/0077599.xml",8,2000-01-09,1
"data/input/awards/0077633.xml",8,2000-01-09,1
"data/input/awards/0077667.xml",8,2000-01-09,1
"data/input/awards/0077709.xml",8,2000-01-09,1
"data/input/awards/0077756.xml",8,2000-01-10,1
"data/input/awards/0077812.xml",8,2000-01-09,1
"data/input/awards/0077837.xml",8,2000-01-09,1
"data/input/awards/0077878.xml",8,2000-01-08,1
"data/input/awards/0077904.xml",8,2000-01-09,1
"data/input/awards/0077942.xml",8,2000-01-08,1
"data/input/awards/0077974.xml",8,2000-01-08,1
"data/input/awards/0078013.xml",8,2000-01-10,1
"data/input/awards/0078074.xml",8,2000-01-09,1
"data/input/awards/0078127.xml",8,2000-01-09,1
"data/input/awards/0078148.xml",8,2000-01-09,1
"data/input/awards/0078189.xml",8,2000-01-09,1
"data/input/awards/0078250.xml",8,2000-01-09,1
"data/input/awards/0078280.xml",8,2000-01-09,1
"data/input/awards/0078307.xml",8,2001-01-04,1
"data/input/awards/0078363.xml",8,2000-01-08,1
"data/input/awards/0078396.xml",8,2000-01-08,1
"data/input/awards/0078435.xml",8,NA,NA
"data/input/awards/0078458.xml",8,NA,NA
"data/input/awards/0078474.xml",8,2000-01-08,1
"data/input/awards/0078506.xml",8,2000-01-10,1
"data/input/awards/0078528.xml",8,2000-01-08,1
"data/input/awards/0078557.xml",8,2000-01-08,1
"data/input/awards/0078588.xml",8,2000-01-10,1
"data/input/awards/0078632.xml",8,NA,NA
"data/input/awards/0078670.xml",8,2001-01-01,1
"data/input/awards/0078718.xml",8,NA,NA
"data/input/awards/0078748.xml",8,2000-01-09,1
"data/input/awards/0078778.xml",8,NA,NA
"data/input/awards/0078825.xml",8,2000-01-08,1
"data/input/awards/0078847.xml",8,2000-01-09,1
"data/input/awards/0078867.xml",8,2000-01-09,1
"data/input/awards/0078895.xml",8,NA,NA
"data/input/awards/0078920.xml",8,2000-01-08,1
"data/input/awards/0078949.xml",8,2000-01-08,1
"data/input/awards/0078990.xml",8,2000-01-09,1
"data/input/awards/0079013.xml",8,2000-01-10,1
"data/input/awards/0079057.xml",8,2000-01-09,1
"data/input/awards/0079081.xml",8,2000-01-11,1
"data/input/awards/0079122.xml",8,2000-01-09,1
"data/input/awards/0079152.xml",8,2000-01-09,1
"data/input/awards/0079197.xml",8,NA,NA
"data/input/awards/0079241.xml",8,2000-01-09,1
"data/input/awards/0079268.xml",8,2000-01-08,1
"data/input/awards/0079299.xml",8,2000-01-09,1
"data/input/awards/0079326.xml",8,2000-01-08,1
"data/input/awards/0079345.xml",8,2000-01-07,1
"data/input/awards/0079383.xml",8,NA,NA
"data/input/awards/0079416.xml",8,NA,NA
"data/input/awards/0079438.xml",8,2000-01-09,1
"data/input/awards/0079464.xml",8,NA,NA
"data/input/awards/0079484.xml",8,NA,NA
"data/input/awards/0079499.xml",8,2000-01-09,1
"data/input/awards/0079533.xml",8,2000-01-08,1
"data/input/awards/0079558.xml",8,2000-01-08,1
"data/input/awards/0079583.xml",8,2000-01-09,1
"data/input/awards/0079615.xml",8,2000-01-10,1
